"Trinity County, California","4.13 (3.35, 4.94)","26.63 (22.80, 32.03)","23.13 (20.76, 25.37)"
"Tulare County, California","3.19 (2.69, 3.65)","24.32 (22.09, 28.55)","18.27 (17.25, 19.41)"
"Tuolumne County, California","3.34 (2.72, 3.97)","27.74 (24.38, 32.61)","21.59 (19.97, 23.40)"
"Ventura County, California","3.40 (2.85, 3.83)","23.29 (21.45, 26.86)","18.37 (17.43, 19.31)"
"Yolo County, California","3.27 (2.71, 3.78)","23.88 (21.53, 27.97)","19.08 (17.79, 20.36)"
"Yuba County, California","3.97 (3.28, 4.63)","27.77 (24.65, 33.38)","22.24 (20.51, 24.04)"
"Adams County, Colorado","3.06 (2.61, 3.34)","22.60 (21.25, 26.02)","19.91 (19.10, 20.76)"
"Alamosa County, Colorado","3.24 (2.60, 3.84)","26.00 (21.94, 30.85)","24.35 (21.72, 27.00)"
"Arapahoe County, Colorado","3.06 (2.61, 3.34)","22.60 (21.25, 26.02)","19.91 (19.10, 20.76)"
"Archuleta County, Colorado","2.35 (1.91, 2.83)","17.74 (14.81, 21.72)","16.90 (14.91, 18.97)"
"Baca County, Colorado","3.66 (2.96, 4.42)","28.47 (23.92, 34.63)","26.94 (23.93, 30.14)"
"Bent County, Colorado","4.02 (3.23, 4.95)","26.04 (21.49, 31.58)","25.14 (22.20, 28.07)"
"Boulder County, Colorado","3.06 (2.61, 3.34)","22.60 (21.25, 26.02)","19.91 (19.10, 20.76)"
"Broomfield County, Colorado","3.06 (2.61, 3.34)","22.60 (21.25, 26.02)","19.91 (19.10, 20.76)"
"Chaffee County, Colorado","3.05 (2.47, 3.59)","23.12 (19.79, 27.26)","17.64 (15.76, 19.40)"
"Cheyenne County, Colorado","3.40 (2.62, 4.21)","22.68 (17.87, 28.30)","24.67 (21.16, 28.65)"
"Clear Creek County, Colorado","2.92 (2.35, 3.56)","22.46 (18.32, 27.25)","16.77 (14.69, 18.92)"
"Conejos County, Colorado","3.13 (2.52, 3.75)","21.78 (18.07, 26.06)","22.91 (20.39, 25.54)"
"Costilla County, Colorado","2.96 (2.27, 3.67)","18.59 (14.99, 22.87)","21.52 (18.83, 24.45)"
"Crowley County, Colorado","3.57 (2.75, 4.41)","24.87 (19.85, 30.52)","21.73 (19.11, 24.82)"
"Custer County, Colorado","2.39 (1.82, 2.99)","19.53 (15.21, 24.95)","17.89 (15.09, 20.85)"
"Delta County, Colorado","3.10 (2.47, 3.79)","22.69 (19.39, 27.07)","22.81 (20.81, 25.01)"
"Denver County, Colorado","3.06 (2.61, 3.34)","22.60 (21.25, 26.02)","19.91 (19.10, 20.76)"
"Dolores County, Colorado","3.14 (2.40, 4.03)","21.73 (16.87, 28.11)","19.11 (16.08, 22.23)"
"Douglas County, Colorado","2.19 (1.81, 2.57)","17.77 (15.89, 20.82)","14.96 (13.84, 16.09)"
"Eagle County, Colorado","2.14 (1.72, 2.58)","13.41 (11.31, 16.34)","10.86 (9.67, 12.23)"
"El Paso County, Colorado","3.29 (2.78, 3.72)","23.76 (21.89, 27.99)","20.18 (19.15, 21.32)"
"Elbert County, Colorado","2.80 (2.21, 3.40)","23.28 (19.63, 27.85)","18.63 (16.61, 20.85)"
"Fremont County, Colorado","3.41 (2.85, 3.99)","28.17 (24.82, 33.30)","22.29 (20.58, 24.17)"
"Garfield County, Colorado","2.99 (2.50, 3.47)","20.68 (18.13, 24.50)","17.23 (15.68, 18.92)"
"Gilpin County, Colorado","2.84 (2.12, 3.61)","21.13 (16.23, 26.88)","17.03 (14.40, 20.01)"
"Grand County, Colorado","2.56 (2.07, 3.08)","17.44 (14.53, 21.20)","14.60 (12.90, 16.37)"
"Gunnison County, Colorado","2.83 (2.28, 3.44)","20.59 (17.29, 24.68)","18.03 (16.07, 20.12)"
"Hinsdale County, Colorado","2.43 (1.77, 3.26)","17.70 (12.95, 23.90)","13.91 (11.31, 17.15)"
"Huerfano County, Colorado","3.13 (2.47, 3.75)","22.59 (18.66, 27.02)","25.78 (23.00, 28.77)"
"Jackson County, Colorado","2.98 (2.16, 3.79)","18.30 (13.76, 23.72)","19.02 (15.85, 22.45)"
"Jefferson County, Colorado","3.06 (2.61, 3.34)","22.60 (21.25, 26.02)","19.91 (19.10, 20.76)"
"Kiowa County, Colorado","3.50 (2.70, 4.33)","24.68 (19.61, 31.00)","28.13 (24.13, 32.37)"
"Kit Carson County, Colorado","3.76 (3.02, 4.50)","25.64 (21.73, 31.16)","25.38 (22.54, 28.28)"
"La Plata County, Colorado","2.79 (2.24, 3.33)","20.53 (17.92, 23.74)","16.48 (15.00, 18.02)"
"Lake County, Colorado","3.11 (2.39, 3.89)","20.76 (16.53, 26.25)","17.11 (14.66, 19.59)"
"Larimer County, Colorado","3.24 (2.76, 3.68)","21.42 (19.34, 24.90)","18.19 (17.01, 19.35)"
"Las Animas County, Colorado","3.62 (2.94, 4.21)","24.28 (21.03, 28.96)","25.78 (23.40, 28.29)"
"Lincoln County, Colorado","3.43 (2.80, 4.08)","23.83 (20.14, 28.66)","20.89 (18.52, 23.43)"
"Logan County, Colorado","3.64 (3.00, 4.27)","23.64 (20.23, 27.84)","23.62 (21.52, 25.79)"
"Mesa County, Colorado","2.99 (2.51, 3.44)","24.93 (22.31, 28.83)","19.93 (18.64, 21.18)"
"Mineral County, Colorado","2.42 (1.71, 3.28)","18.10 (13.14, 24.48)","17.59 (14.11, 21.55)"
"Moffat County, Colorado","3.33 (2.71, 3.98)","24.38 (20.68, 29.77)","24.56 (22.00, 27.37)"
"Montezuma County, Colorado","3.50 (2.88, 4.14)","24.55 (21.36, 28.77)","21.43 (19.56, 23.36)"
"Montrose County, Colorado","3.06 (2.50, 3.54)","21.61 (18.83, 25.49)","19.17 (17.55, 20.86)"
"Morgan County, Colorado","3.33 (2.67, 4.06)","24.14 (20.70, 28.95)","22.23 (20.00, 24.58)"
"Otero County, Colorado","3.65 (2.94, 4.32)","25.16 (21.64, 29.76)","23.18 (20.92, 25.39)"
"Ouray County, Colorado","2.45 (1.89, 3.06)","18.21 (14.54, 23.32)","15.61 (13.37, 18.09)"
"Park County, Colorado","2.67 (2.12, 3.18)","19.55 (16.22, 23.38)","17.21 (15.27, 19.36)"
"Phillips County, Colorado","3.38 (2.61, 4.14)","22.20 (18.06, 27.49)","21.68 (18.94, 24.53)"
"Pitkin County, Colorado","1.88 (1.47, 2.33)","13.28 (10.61, 16.05)","9.32 (8.15, 10.66)"
"Prowers County, Colorado","4.07 (3.24, 4.90)","29.68 (25.28, 35.27)","29.82 (26.78, 33.10)"
"Pueblo County, Colorado","3.31 (2.80, 3.83)","25.96 (23.54, 30.30)","24.09 (22.55, 25.70)"
"Rio Blanco County, Colorado","3.50 (2.76, 4.30)","25.27 (20.70, 30.88)","21.00 (18.39, 23.92)"
"Rio Grande County, Colorado","3.08 (2.49, 3.67)","24.38 (20.81, 29.17)","24.04 (21.52, 26.70)"
"Routt County, Colorado","2.64 (2.15, 3.13)","18.91 (15.91, 22.65)","15.30 (13.64, 17.07)"
"Saguache County, Colorado","3.09 (2.44, 3.71)","22.64 (18.92, 27.61)","19.94 (17.55, 22.38)"
"San Juan County, Colorado","3.12 (2.23, 4.29)","22.65 (16.39, 31.25)","18.40 (14.47, 23.08)"
"San Miguel County, Colorado","2.26 (1.70, 2.87)","16.58 (12.74, 20.97)","13.77 (11.59, 16.16)"
"Sedgwick County, Colorado","3.72 (2.89, 4.61)","23.77 (18.74, 29.50)","25.92 (22.32, 29.49)"
"Summit County, Colorado","1.70 (1.30, 2.12)","11.25 (9.05, 13.95)","8.09 (7.02, 9.25)"
"Teller County, Colorado","2.77 (2.27, 3.29)","22.75 (19.29, 27.65)","21.78 (19.41, 24.17)"
"Washington County, Colorado","3.25 (2.59, 3.90)","23.73 (19.80, 28.88)","23.29 (20.57, 26.20)"
"Weld County, Colorado","3.06 (2.61, 3.34)","22.60 (21.25, 26.02)","19.91 (19.10, 20.76)"
"Yuma County, Colorado","3.76 (3.05, 4.47)","25.89 (22.02, 30.96)","28.92 (25.98, 31.83)"
"Fairfield County, Connecticut","3.99 (3.43, 4.38)","22.70 (21.11, 26.31)","17.46 (16.62, 18.30)"
"Hartford County, Connecticut","3.89 (3.31, 4.28)","24.44 (22.65, 28.48)","20.68 (19.69, 21.67)"
"Litchfield County, Connecticut","3.69 (3.12, 4.16)","22.67 (20.60, 26.57)","20.82 (19.54, 22.16)"
"Middlesex County, Connecticut","3.73 (3.15, 4.24)","20.98 (19.01, 24.29)","17.89 (16.69, 19.23)"
"New Haven County, Connecticut","3.91 (3.34, 4.31)","24.56 (22.81, 28.29)","20.81 (19.82, 21.85)"
"New London County, Connecticut","4.11 (3.46, 4.59)","23.67 (21.73, 27.73)","19.99 (18.82, 21.24)"
"Tolland County, Connecticut","3.45 (2.90, 3.96)","20.42 (18.35, 24.10)","18.57 (17.23, 19.94)"
"Windham County, Connecticut","4.21 (3.52, 4.88)","24.63 (22.02, 28.82)","23.13 (21.48, 24.74)"
"Kent County, Delaware","4.77 (4.05, 5.41)","29.46 (26.82, 34.15)","23.84 (22.42, 25.40)"
"New Castle County, Delaware","4.86 (4.18, 5.40)","25.86 (23.86, 30.33)","20.60 (19.57, 21.69)"
"Sussex County, Delaware","4.59 (3.85, 5.16)","26.11 (23.82, 30.43)","20.38 (19.23, 21.61)"
"District of Columbia, District of Columbia","6.31 (5.37, 6.95)","36.15 (33.47, 42.44)","25.19 (23.91, 26.50)"
"Alachua County, Florida","3.97 (3.37, 4.48)","28.22 (25.67, 32.80)","25.22 (23.69, 26.92)"
"Baker County, Florida","3.71 (3.10, 4.27)","29.95 (26.14, 35.90)","27.48 (25.01, 30.06)"
"Bay County, Florida","3.10 (2.59, 3.58)","29.46 (26.79, 34.92)","22.87 (21.44, 24.31)"
"Bradford County, Florida","4.01 (3.30, 4.70)","28.32 (24.32, 33.14)","26.22 (23.82, 28.68)"
"Brevard County, Florida","3.48 (2.91, 3.86)","24.73 (23.03, 29.18)","22.05 (21.04, 23.25)"
"Broward County, Florida","3.66 (3.11, 4.00)","25.39 (23.80, 29.42)","20.68 (19.88, 21.51)"
"Calhoun County, Florida","3.37 (2.75, 3.99)","25.29 (21.74, 30.02)","21.44 (19.26, 23.73)"
"Charlotte County, Florida","2.26 (1.90, 2.56)","19.44 (17.55, 22.68)","16.89 (15.94, 17.99)"
"Citrus County, Florida","2.52 (2.11, 2.90)","25.41 (23.08, 30.31)","23.43 (22.15, 24.81)"
"Clay County, Florida","3.18 (2.62, 3.70)","25.33 (23.00, 29.87)","24.45 (22.84, 26.12)"
"Collier County, Florida","2.52 (2.14, 2.86)","17.23 (15.76, 20.06)","14.02 (13.21, 14.90)"
"Columbia County, Florida","4.16 (3.46, 4.82)","31.97 (28.35, 37.28)","27.96 (25.94, 30.02)"
"DeSoto County, Florida","2.72 (2.24, 3.15)","20.38 (17.71, 24.23)","17.20 (15.67, 18.71)"
"Dixie County, Florida","3.16 (2.53, 3.80)","28.58 (24.26, 34.30)","26.29 (23.57, 29.13)"
"Duval County, Florida","4.19 (3.52, 4.65)","30.10 (28.03, 35.11)","26.15 (25.00, 27.38)"
"Escambia County, Florida","2.66 (2.22, 3.12)","28.92 (26.27, 34.69)","23.31 (22.09, 24.78)"
"Flagler County, Florida","3.45 (2.82, 3.99)","25.86 (23.01, 30.39)","22.27 (20.55, 23.99)"
"Franklin County, Florida","3.68 (2.90, 4.52)","26.36 (21.98, 31.84)","24.58 (21.44, 27.64)"
"Gadsden County, Florida","4.74 (3.97, 5.49)","33.46 (29.63, 39.36)","24.79 (22.85, 26.85)"
"Gilchrist County, Florida","3.30 (2.71, 3.91)","26.59 (22.77, 31.67)","24.45 (22.01, 26.87)"
"Glades County, Florida","2.59 (2.13, 3.05)","17.91 (15.21, 21.42)","16.06 (14.32, 17.79)"
"Gulf County, Florida","3.74 (3.00, 4.53)","28.49 (24.39, 34.06)","25.05 (22.33, 28.06)"
"Hamilton County, Florida","4.62 (3.74, 5.44)","33.43 (28.68, 40.22)","27.30 (24.57, 30.25)"
"Hardee County, Florida","3.11 (2.51, 3.67)","22.57 (19.46, 26.53)","18.84 (16.93, 20.70)"
"Hendry County, Florida","3.16 (2.64, 3.66)","21.92 (19.08, 25.94)","18.74 (17.07, 20.34)"
"Hernando County, Florida","3.28 (2.72, 3.77)","26.07 (23.58, 30.43)","22.57 (21.09, 24.05)"
"Highlands County, Florida","2.85 (2.43, 3.28)","21.94 (19.61, 25.73)","17.63 (16.38, 18.99)"
"Hillsborough County, Florida","3.55 (2.97, 3.91)","27.12 (25.27, 31.89)","22.53 (21.52, 23.52)"
"Holmes County, Florida","3.13 (2.50, 3.72)","30.61 (26.61, 36.81)","25.30 (23.00, 27.72)"
"Indian River County, Florida","2.74 (2.28, 3.16)","23.03 (20.73, 26.81)","19.33 (18.10, 20.62)"
"Jackson County, Florida","3.86 (3.28, 4.42)","29.59 (26.47, 35.54)","25.62 (23.62, 27.54)"
"Jefferson County, Florida","4.07 (3.25, 4.74)","33.09 (28.14, 39.07)","24.17 (21.77, 26.67)"
"Lafayette County, Florida","3.17 (2.51, 3.83)","26.81 (22.11, 32.23)","24.34 (21.28, 27.34)"
"Lake County, Florida","3.28 (2.78, 3.69)","25.77 (23.69, 30.33)","21.31 (20.21, 22.48)"
"Lee County, Florida","2.90 (2.45, 3.24)","20.61 (18.94, 24.07)","16.79 (16.03, 17.59)"
"Leon County, Florida","3.59 (2.98, 4.10)","27.06 (24.55, 31.36)","20.36 (19.05, 21.68)"
"Levy County, Florida","3.18 (2.60, 3.77)","28.68 (25.23, 33.68)","28.25 (25.87, 30.70)"
"Liberty County, Florida","4.19 (3.41, 5.04)","30.55 (26.03, 36.49)","24.99 (22.20, 27.80)"
"Madison County, Florida","3.92 (3.19, 4.57)","27.76 (24.38, 32.98)","26.93 (24.57, 29.40)"
"Manatee County, Florida","2.66 (2.23, 3.02)","21.65 (19.80, 25.29)","17.89 (16.86, 18.88)"
"Marion County, Florida","3.34 (2.77, 3.73)","25.67 (23.61, 29.86)","22.27 (21.14, 23.45)"
"Martin County, Florida","2.46 (2.06, 2.83)","21.71 (19.61, 25.67)","17.12 (15.97, 18.25)"
"Miami-Dade County, Florida","3.98 (3.37, 4.33)","22.97 (21.59, 26.71)","20.42 (19.69, 21.26)"
"Monroe County, Florida","3.53 (2.81, 4.26)","25.60 (22.55, 30.42)","23.12 (21.34, 25.14)"
"Nassau County, Florida","3.10 (2.50, 3.65)","27.01 (24.03, 31.57)","22.02 (20.24, 23.85)"
"Okaloosa County, Florida","2.44 (2.01, 2.87)","26.93 (24.30, 31.75)","22.35 (20.93, 23.87)"
"Okeechobee County, Florida","3.36 (2.82, 3.88)","24.86 (21.83, 29.85)","22.47 (20.58, 24.38)"
"Orange County, Florida","4.13 (3.49, 4.55)","24.53 (22.73, 28.80)","21.62 (20.60, 22.62)"
"Osceola County, Florida","3.51 (2.97, 4.01)","26.20 (23.96, 30.76)","20.23 (18.95, 21.48)"
"Palm Beach County, Florida","3.27 (2.79, 3.59)","22.65 (21.25, 26.33)","16.55 (15.90, 17.24)"
"Pasco County, Florida","3.31 (2.82, 3.70)","26.47 (24.22, 30.89)","24.03 (22.83, 25.27)"
"Pinellas County, Florida","3.37 (2.87, 3.71)","25.44 (23.72, 29.69)","21.17 (20.34, 22.05)"
"Polk County, Florida","3.28 (2.82, 3.66)","25.12 (23.29, 29.51)","21.32 (20.29, 22.39)"
"Putnam County, Florida","4.02 (3.34, 4.65)","28.33 (25.28, 33.22)","28.77 (26.79, 30.79)"
"Saint Johns County, Florida","2.88 (2.38, 3.37)","23.97 (21.75, 27.71)","20.60 (19.15, 22.05)"
"Saint Lucie County, Florida","3.08 (2.60, 3.54)","25.46 (23.17, 30.09)","20.28 (19.16, 21.36)"
"Santa Rosa County, Florida","1.91 (1.54, 2.34)","25.41 (22.87, 29.26)","21.10 (19.51, 22.56)"
"Sarasota County, Florida","2.60 (2.19, 2.91)","21.22 (19.52, 24.57)","15.84 (15.00, 16.67)"
"Seminole County, Florida","3.88 (3.28, 4.35)","25.60 (23.45, 29.80)","20.38 (19.24, 21.52)"
"Sumter County, Florida","2.46 (2.07, 2.84)","18.11 (16.23, 20.96)","15.86 (14.75, 16.99)"
"Suwannee County, Florida","3.38 (2.76, 3.99)","27.71 (24.35, 32.80)","25.59 (23.44, 27.80)"
"Taylor County, Florida","3.48 (2.77, 4.25)","34.47 (29.74, 40.60)","25.12 (22.62, 27.71)"
"Union County, Florida","4.55 (3.68, 5.41)","31.24 (26.14, 37.90)","58.39 (52.03, 65.19)"
"Volusia County, Florida","3.61 (3.12, 4.01)","25.80 (23.99, 30.25)","22.37 (21.37, 23.51)"
"Wakulla County, Florida","3.78 (3.05, 4.60)","27.13 (23.36, 31.65)","25.93 (23.21, 28.71)"
"Walton County, Florida","2.50 (2.06, 2.92)","24.80 (21.99, 29.47)","23.00 (21.17, 25.04)"
"Washington County, Florida","3.41 (2.71, 4.14)","29.56 (25.39, 35.21)","28.23 (25.41, 31.22)"
"Appling County, Georgia","3.45 (2.80, 4.07)","28.00 (23.72, 34.21)","29.65 (26.48, 32.69)"
"Atkinson County, Georgia","4.06 (3.23, 4.92)","31.91 (26.61, 38.46)","27.98 (24.69, 31.63)"
"Bacon County, Georgia","4.09 (3.33, 4.91)","33.85 (28.60, 40.78)","32.07 (28.60, 35.66)"
"Baker County, Georgia","3.99 (3.23, 4.84)","25.61 (21.03, 31.53)","24.63 (21.27, 28.04)"
"Baldwin County, Georgia","3.32 (2.74, 3.91)","28.93 (25.50, 33.83)","24.06 (22.07, 26.11)"
"Banks County, Georgia","2.69 (2.17, 3.16)","23.28 (19.95, 27.61)","24.21 (21.78, 26.89)"
"Barrow County, Georgia","3.23 (2.65, 3.72)","28.31 (25.01, 32.82)","23.85 (22.09, 25.88)"
"Bartow County, Georgia","3.07 (2.52, 3.53)","30.12 (27.08, 35.18)","26.28 (24.30, 28.29)"
"Ben Hill County, Georgia","4.46 (3.58, 5.34)","36.25 (31.47, 42.94)","33.87 (30.44, 37.34)"
"Berrien County, Georgia","3.70 (3.00, 4.33)","28.92 (25.07, 34.83)","25.58 (23.26, 28.03)"
"Bibb County, Georgia","3.74 (3.14, 4.29)","31.41 (28.35, 36.89)","29.61 (27.86, 31.43)"
"Bleckley County, Georgia","3.08 (2.52, 3.67)","26.11 (22.51, 31.16)","25.10 (22.71, 27.92)"
"Brantley County, Georgia","2.99 (2.44, 3.59)","23.65 (20.44, 28.68)","23.41 (21.04, 25.95)"
"Brooks County, Georgia","3.68 (3.05, 4.28)","26.87 (23.30, 31.55)","25.45 (23.08, 27.97)"
"Bryan County, Georgia","3.95 (3.23, 4.67)","31.95 (27.96, 37.75)","30.93 (28.14, 34.07)"
"Bulloch County, Georgia","3.99 (3.27, 4.67)","30.91 (27.38, 36.26)","26.39 (24.30, 28.52)"
"Burke County, Georgia","5.21 (4.33, 6.01)","32.50 (28.36, 39.14)","36.23 (33.09, 39.39)"
"Butts County, Georgia","3.62 (2.95, 4.30)","35.94 (31.10, 43.24)","29.06 (26.30, 31.89)"
"Calhoun County, Georgia","5.85 (4.76, 6.95)","33.67 (28.48, 40.83)","29.48 (26.09, 32.99)"
"Camden County, Georgia","3.15 (2.54, 3.80)","28.52 (24.75, 33.80)","23.43 (21.24, 25.78)"
"Candler County, Georgia","4.03 (3.25, 4.86)","31.69 (26.84, 38.83)","31.35 (27.91, 34.64)"
"Carroll County, Georgia","4.12 (3.47, 4.74)","32.27 (29.11, 37.29)","29.24 (27.40, 31.21)"
"Catoosa County, Georgia","2.26 (1.82, 2.70)","23.32 (20.44, 27.44)","19.47 (17.73, 21.16)"
"Charlton County, Georgia","3.68 (3.00, 4.42)","27.73 (23.39, 33.73)","25.74 (22.73, 28.76)"
"Chatham County, Georgia","4.17 (3.48, 4.75)","28.30 (25.85, 33.22)","25.70 (24.20, 27.25)"
"Chattahoochee County, Georgia","3.94 (3.08, 4.77)","33.22 (27.33, 40.38)","29.75 (25.97, 33.81)"
"Chattooga County, Georgia","3.07 (2.44, 3.72)","29.39 (25.43, 34.72)","26.66 (24.24, 29.22)"
"Cherokee County, Georgia","2.83 (2.39, 3.25)","23.84 (21.27, 28.12)","19.13 (17.88, 20.47)"
"Clarke County, Georgia","3.50 (2.87, 4.13)","29.53 (26.41, 34.51)","23.80 (22.04, 25.51)"
"Clay County, Georgia","5.46 (4.33, 6.54)","35.36 (29.18, 43.17)","29.56 (26.31, 33.20)"
"Clayton County, Georgia","4.68 (3.91, 5.35)","29.76 (27.03, 34.85)","24.84 (23.35, 26.51)"
"Clinch County, Georgia","4.23 (3.43, 5.05)","31.22 (26.27, 37.58)","32.44 (28.91, 36.18)"
"Cobb County, Georgia","3.59 (3.03, 4.04)","25.57 (23.62, 29.86)","20.19 (19.15, 21.32)"
"Coffee County, Georgia","3.70 (3.08, 4.29)","28.87 (25.32, 34.24)","25.99 (24.05, 28.08)"
"Colquitt County, Georgia","3.62 (2.96, 4.29)","27.37 (24.09, 32.23)","25.05 (23.03, 27.24)"
"Columbia County, Georgia","3.50 (2.82, 4.10)","23.36 (20.76, 27.47)","19.23 (17.70, 20.83)"
"Cook County, Georgia","4.13 (3.37, 4.94)","34.26 (29.78, 40.27)","30.40 (27.35, 33.32)"
"Coweta County, Georgia","3.66 (3.02, 4.19)","26.75 (24.02, 30.98)","21.80 (20.22, 23.43)"
"Crawford County, Georgia","3.03 (2.44, 3.62)","25.21 (21.44, 30.26)","24.91 (22.05, 27.88)"
"Crisp County, Georgia","3.64 (2.98, 4.28)","27.56 (24.11, 33.21)","24.17 (21.90, 26.41)"
"Dade County, Georgia","2.91 (2.39, 3.43)","30.67 (26.32, 36.82)","28.10 (25.42, 31.12)"
"Dawson County, Georgia","2.64 (2.16, 3.13)","24.38 (21.03, 29.03)","21.87 (19.53, 24.29)"
"DeKalb County, Georgia","3.87 (3.24, 4.30)","29.69 (27.55, 34.48)","21.85 (20.74, 23.02)"
"Decatur County, Georgia","4.39 (3.61, 5.21)","32.06 (27.77, 38.04)","30.30 (27.57, 33.15)"
"Dodge County, Georgia","3.57 (2.94, 4.24)","28.71 (24.84, 34.31)","26.89 (24.56, 29.42)"
"Dooly County, Georgia","3.86 (3.20, 4.51)","27.40 (23.43, 32.87)","22.20 (20.11, 24.52)"
"Dougherty County, Georgia","5.14 (4.33, 5.88)","30.34 (27.23, 35.50)","24.97 (23.20, 26.82)"
"Douglas County, Georgia","4.48 (3.65, 5.26)","32.53 (29.19, 38.38)","24.00 (22.08, 25.86)"
"Early County, Georgia","4.90 (3.98, 5.75)","32.36 (28.09, 38.35)","29.63 (26.76, 32.68)"
"Echols County, Georgia","2.87 (2.24, 3.58)","20.43 (16.39, 26.29)","22.94 (19.44, 26.63)"
"Effingham County, Georgia","3.79 (3.10, 4.49)","27.68 (24.45, 32.82)","29.29 (26.99, 32.00)"
"Elbert County, Georgia","3.73 (3.08, 4.35)","28.54 (24.89, 33.81)","27.28 (24.65, 29.88)"
"Emanuel County, Georgia","4.25 (3.55, 4.96)","32.17 (28.41, 38.12)","34.78 (31.99, 37.90)"
"Evans County, Georgia","3.87 (3.14, 4.70)","28.37 (23.87, 34.01)","29.40 (26.36, 32.85)"
"Fannin County, Georgia","2.78 (2.27, 3.28)","26.24 (22.72, 31.27)","23.59 (21.51, 25.83)"
"Fayette County, Georgia","2.88 (2.33, 3.37)","24.02 (21.38, 27.89)","20.24 (18.73, 21.79)"
"Floyd County, Georgia","2.87 (2.35, 3.36)","28.99 (26.07, 34.41)","25.24 (23.43, 27.01)"
"Forsyth County, Georgia","2.52 (2.09, 2.93)","18.64 (16.62, 21.88)","17.67 (16.41, 19.04)"
"Franklin County, Georgia","3.30 (2.66, 3.94)","27.32 (23.48, 32.33)","28.06 (25.46, 30.77)"
"Fulton County, Georgia","4.72 (3.92, 5.18)","33.37 (30.93, 38.99)","23.29 (22.13, 24.43)"
"Gilmer County, Georgia","2.73 (2.23, 3.28)","23.94 (20.68, 28.42)","20.82 (18.90, 22.99)"
"Glascock County, Georgia","3.64 (2.77, 4.50)","32.60 (26.09, 39.88)","29.36 (25.49, 33.57)"
"Glynn County, Georgia","3.60 (2.91, 4.29)","28.74 (25.58, 33.88)","23.42 (21.63, 25.46)"
"Gordon County, Georgia","3.09 (2.59, 3.58)","28.00 (24.62, 33.33)","23.85 (21.96, 25.78)"
"Grady County, Georgia","4.21 (3.44, 4.99)","29.50 (25.67, 34.69)","26.36 (23.85, 28.98)"
"Greene County, Georgia","3.64 (2.94, 4.26)","32.06 (27.91, 37.79)","27.93 (25.12, 30.79)"
"Gwinnett County, Georgia","3.29 (2.78, 3.70)","23.56 (21.75, 27.15)","19.40 (18.28, 20.48)"
"Habersham County, Georgia","3.20 (2.62, 3.76)","27.06 (23.65, 32.10)","23.28 (21.17, 25.46)"
"Hall County, Georgia","2.92 (2.45, 3.36)","24.17 (21.63, 28.46)","20.91 (19.47, 22.39)"
"Hancock County, Georgia","4.76 (3.83, 5.66)","36.74 (31.27, 44.36)","32.57 (29.21, 36.02)"
"Haralson County, Georgia","3.38 (2.71, 4.03)","29.13 (25.14, 35.05)","30.17 (27.33, 33.24)"
"Harris County, Georgia","2.85 (2.35, 3.37)","25.34 (22.08, 29.94)","23.41 (21.26, 25.63)"
"Hart County, Georgia","3.49 (2.82, 4.11)","26.71 (23.31, 31.20)","25.70 (23.50, 28.21)"
"Heard County, Georgia","3.39 (2.66, 4.10)","28.68 (23.92, 34.71)","25.99 (23.05, 29.19)"
"Henry County, Georgia","3.79 (3.13, 4.32)","33.76 (30.67, 38.70)","25.84 (24.07, 27.71)"
"Houston County, Georgia","3.01 (2.52, 3.50)","26.65 (24.07, 31.20)","22.96 (21.45, 24.60)"
"Irwin County, Georgia","3.76 (3.01, 4.54)","27.21 (22.81, 32.40)","28.71 (25.41, 32.29)"
"Jackson County, Georgia","3.34 (2.79, 3.87)","30.74 (27.02, 36.48)","27.73 (25.58, 30.20)"
"Jasper County, Georgia","3.37 (2.77, 4.03)","30.09 (25.57, 36.40)","26.43 (23.85, 29.20)"
"Jeff Davis County, Georgia","3.78 (3.08, 4.46)","29.73 (25.59, 35.44)","30.62 (27.49, 33.81)"
"Jefferson County, Georgia","4.81 (3.98, 5.63)","34.75 (30.43, 41.63)","33.63 (30.66, 36.70)"
"Jenkins County, Georgia","4.48 (3.58, 5.41)","30.68 (25.95, 36.94)","33.05 (29.38, 37.11)"
"Johnson County, Georgia","3.74 (3.01, 4.42)","27.94 (23.71, 33.28)","26.35 (23.56, 29.27)"
"Jones County, Georgia","2.65 (2.18, 3.10)","22.23 (19.32, 26.81)","21.45 (19.51, 23.48)"
"Lamar County, Georgia","3.79 (3.07, 4.50)","35.90 (31.36, 42.23)","29.07 (26.30, 32.02)"
"Lanier County, Georgia","3.94 (3.18, 4.77)","28.57 (24.27, 34.64)","27.96 (24.48, 31.40)"
"Laurens County, Georgia","3.49 (2.91, 4.02)","28.20 (25.14, 33.00)","24.79 (22.85, 26.65)"
"Lee County, Georgia","3.42 (2.79, 4.05)","24.77 (20.99, 29.59)","23.54 (21.12, 26.13)"
"Liberty County, Georgia","3.97 (3.22, 4.66)","26.70 (23.33, 31.12)","26.98 (24.61, 29.40)"
"Lincoln County, Georgia","4.13 (3.38, 4.88)","31.39 (26.29, 37.65)","27.85 (24.44, 31.26)"
